local_id,terminal_code,name_vi,loai_hinh,parent_code,valid_from,valid_to,wikidata_qid,qid_status,match_status,candidate_qids,match_notes
w-01327-2025-07-01,01327,Xã Cô Ba,Xã,04,2025-07-01,,Q10751925,existing,matched,Q10751925,qlever-label+current-province+batched-wbgetentities
w-01336-2025-07-01,01336,Xã Khánh Xuân,Xã,04,2025-07-01,,Q10779676,existing,matched,Q10779675|Q10779676,qlever-label+current-province+batched-wbgetentities
w-01339-2025-07-01,01339,Xã Xuân Trường,Xã,04,2025-07-01,,Q10835130,existing,matched,Q10835130|Q10835131|Q10835133|Q10835134|Q10835136,qlever-label+current-province+batched-wbgetentities
w-01343-2007-12-28,01343,Xã Kim Cúc,Xã,043,2007-12-28,2025-06-30,,,deferred-historical,,
w-01351-2025-07-01,01351,Xã Hưng Đạo,Xã,04,2025-07-01,,Q10771431,existing,matched,Q10771430|Q10771431|Q10771432|Q10771436|Q10771437|Q10771438|Q10771439|Q16480939|Q32273352|Q32273361,qlever-label+predecessor-district+batched-wbgetentities
w-01352-2007-12-28,01352,Xã Hưng Thịnh,Xã,043,2007-12-28,2025-06-30,,,deferred-historical,,
w-01354-2025-07-01,01354,Xã Huy Giáp,Xã,04,2025-07-01,,Q10769811,existing,matched,Q10769811,qlever-label+current-province+batched-wbgetentities
w-01359-2007-12-28,01359,Xã Sơn Lập,Xã,043,2007-12-28,2025-06-30,,,deferred-historical,,
w-01360-2025-07-01,01360,Xã Sơn Lộ,Xã,04,2025-07-01,,Q10823341,existing,matched,Q10823341,qlever-label+current-province+batched-wbgetentities
w-01363-2025-07-01,01363,Xã Thông Nông,Xã,04,2025-07-01,,Q10825939,existing,matched,Q10825939,qlever-label+current-province+batched-wbgetentities
w-01366-2025-07-01,01366,Xã Cần Yên,Xã,04,2025-07-01,,Q10752330,existing,matched,Q10752330,qlever-label+current-province+batched-wbgetentities
w-01367-2007-12-28,01367,Xã Cần Nông,Xã,045,2007-12-28,2025-06-30,,,deferred-historical,,
w-01387-2025-07-01,01387,Xã Thanh Long,Xã,04,2025-07-01,,Q10824796,existing,matched,Q10824794|Q10824796|Q10824797|Q10824798|Q10825556|Q10825557|Q16480747,qlever-label+current-province+batched-wbgetentities
w-01392-2006-11-11,01392,Thị trấn Xuân Hòa,Thị trấn,045,2006-11-11,2025-06-30,,,deferred-historical,,
w-01392-2025-07-01,01392,Xã Trường Hà,Xã,04,2025-07-01,,Q10828842,existing,matched,Q10828842,qlever-label+current-province+batched-wbgetentities
w-01393-2025-07-01,01393,Xã Lũng Nặm,Xã,04,2025-07-01,,Q10788213,existing,matched,Q10788213,qlever-label+current-province+batched-wbgetentities
w-01414-2025-07-01,01414,Xã Tổng Cọt,Xã,04,2025-07-01,,Q16480155,existing,matched,Q16480155,qlever-label+current-province+batched-wbgetentities
w-01438-2025-07-01,01438,Xã Hà Quảng,Xã,04,2025-07-01,,,,needs-lookup,,no folded label or alias candidate
w-01447-2025-07-01,01447,Xã Trà Lĩnh,Xã,04,2025-07-01,,Q10771225,existing,matched,Q2446007|Q10771225,qlever-label+current-province+batched-wbgetentities
w-01456-2025-07-01,01456,Xã Quang Hán,Xã,04,2025-07-01,,Q10809982,existing,matched,Q10809982,qlever-label+current-province+batched-wbgetentities
w-01465-2025-07-01,01465,Xã Quang Trung,Xã,04,2025-07-01,,,,ambiguous,Q1983931|Q10810042|Q10810044|Q10810045|Q10810046|Q10810047|Q10810049|Q10810051|Q10810052|Q10810053|Q10810056|Q10810057|Q10810059|Q10810060|Q10810061|Q10810062|Q10810063|Q10810065|Q10810067|Q10810068|Q10810069|Q10810070|Q10810071|Q10810072|Q10810073|Q10810502|Q10810503|Q10810504|Q135152223,2 verified label candidates match current province; 0 match predecessor districts
w-01477-2025-07-01,01477,Xã Trùng Khánh,Xã,04,2025-07-01,,Q10828641,existing,matched,Q10828639|Q10828640|Q10828641|Q32309568,qlever-label+current-province+batched-wbgetentities
w-01481-2007-12-28,01481,Xã Ngọc Côn,Xã,047,2007-12-28,2025-06-30,,,deferred-historical,,
w-01489-2025-07-01,01489,Xã Đình Phong,Xã,04,2025-07-01,,Q10840605,existing,matched,Q10840605,qlever-label+current-province+batched-wbgetentities
w-01501-2025-07-01,01501,Xã Đàm Thủy,Xã,04,2025-07-01,,Q10840425,existing,matched,Q10840425,qlever-label+current-province+batched-wbgetentities
w-01525-2025-07-01,01525,Xã Đoài Dương,Xã,04,2025-07-01,,,,needs-lookup,,no folded label or alias candidate
w-01537-2025-07-01,01537,Xã Lý Quốc,Xã,04,2025-07-01,,Q10788109,existing,matched,Q10788109,qlever-label+current-province+batched-wbgetentities
w-01552-2025-07-01,01552,Xã Quang Long,Xã,04,2025-07-01,,Q10809996,existing,matched,Q10809996|Q10810391|Q10810392|Q10810393,qlever-label+current-province+batched-wbgetentities
w-01558-2025-07-01,01558,Xã Hạ Lang,Xã,04,2025-07-01,,,,needs-review,Q10770535,"1 label candidate(s), but no bulk P131 resolves to the current province"
w-01561-2025-07-01,01561,Xã Vinh Quý,Xã,04,2025-07-01,,Q10832669,existing,matched,Q10832669,qlever-label+current-province+batched-wbgetentities
w-01576-2025-07-01,01576,Xã Quảng Uyên,Xã,04,2025-07-01,,,,needs-review,Q10810525,"1 label candidate(s), but no bulk P131 resolves to the current province"
w-01594-2025-07-01,01594,Xã Độc Lập,Xã,04,2025-07-01,,,,needs-review,Q10842223|Q10842224|Q10842225,"3 label candidate(s), but no bulk P131 resolves to the current province"
w-01618-2025-07-01,01618,Xã Hạnh Phúc,Xã,04,2025-07-01,,,,needs-review,Q10771583|Q10771584|Q10829214,"3 label candidate(s), but no bulk P131 resolves to the current province"
w-01636-2025-07-01,01636,Xã Bế Văn Đàn,Xã,04,2025-07-01,,Q10828211,existing,matched,Q10828211,qlever-label+current-province+batched-wbgetentities
w-01648-2025-07-01,01648,Xã Phục Hòa,Xã,04,2025-07-01,,,,needs-review,Q1972190|Q10806210,"2 label candidate(s), but no bulk P131 resolves to the current province"
w-01654-2025-07-01,01654,Xã Hòa An,Xã,04,2025-07-01,,,,needs-review,Q2063906|Q2608182|Q10770896|Q10770898|Q10770900|Q10770901|Q10770902|Q10770903|Q10771145,"9 label candidate(s), but no bulk P131 resolves to the current province"
w-01660-2025-07-01,01660,Xã Nam Tuấn,Xã,04,2025-07-01,,Q10797180,existing,matched,Q10797180,qlever-label+current-province+batched-wbgetentities
w-01699-2025-07-01,01699,Xã Nguyễn Huệ,Xã,04,2025-07-01,,Q10799118,existing,matched,Q10799118|Q10799120,qlever-label+current-province+batched-wbgetentities
w-01708-2025-07-01,01708,Xã Bạch Đằng,Xã,04,2025-07-01,,Q10743138,existing,matched,Q2455339|Q10743138|Q10743139|Q10743141|Q10743142|Q10743145|Q10743146,qlever-label+current-province+batched-wbgetentities
w-01726-2025-07-01,01726,Xã Nguyên Bình,Xã,04,2025-07-01,,Q10798927,existing,matched,Q10798926|Q10798927,qlever-label+current-province+batched-wbgetentities
w-01729-2025-07-01,01729,Xã Tĩnh Túc,Xã,04,2025-07-01,,Q10831373,existing,matched,Q10831373,qlever-label+current-province+batched-wbgetentities
w-01738-2025-07-01,01738,Xã Ca Thành,Xã,04,2025-07-01,,Q10743748,existing,matched,Q10743748,qlever-label+current-province+batched-wbgetentities
w-01747-2025-07-01,01747,Xã Minh Tâm,Xã,04,2025-07-01,,Q10793993,existing,matched,Q10793993,qlever-label+current-province+batched-wbgetentities
w-01768-2025-07-01,01768,Xã Phan Thanh,Xã,04,2025-07-01,,Q10805070,existing,matched,Q10805067|Q10805068|Q10805069|Q10805070,qlever-label+predecessor-district+batched-wbgetentities
w-01774-2025-07-01,01774,Xã Tam Kim,Xã,04,2025-07-01,,Q10823800,existing,matched,Q10823800,qlever-label+current-province+batched-wbgetentities
w-01777-2025-07-01,01777,Xã Thành Công,Xã,04,2025-07-01,,Q10825544,existing,matched,Q10825539|Q10825542|Q10825544|Q10825545|Q10825546,qlever-label+current-province+batched-wbgetentities
w-01786-2025-07-01,01786,Xã Đông Khê,Xã,04,2025-07-01,,Q10840765,existing,matched,Q10840762|Q10840763|Q10840764|Q10840765|Q10841933,qlever-label+current-province+batched-wbgetentities
w-01789-2025-07-01,01789,Xã Canh Tân,Xã,04,2025-07-01,,Q11839629,existing,matched,Q10744166|Q11839629,qlever-label+current-province+batched-wbgetentities
w-01792-2025-07-01,01792,Xã Kim Đồng,Xã,04,2025-07-01,,Q10780026,existing,matched,Q10780026|Q10780027|Q16481149,qlever-label+current-province+batched-wbgetentities
w-01795-2025-07-01,01795,Xã Minh Khai,Xã,04,2025-07-01,,Q10793892,existing,matched,Q10793885|Q10793889|Q10793891|Q10793892|Q10793893|Q10793894|Q10793895|Q10793896|Q10793897|Q10793899|Q32283538|Q32283561,qlever-label+current-province+batched-wbgetentities
w-01807-2025-07-01,01807,Xã Thạch An,Xã,04,2025-07-01,,,,needs-lookup,,no folded label or alias candidate
w-01822-2025-07-01,01822,Xã Đức Long,Xã,04,2025-07-01,,Q10842373,existing,matched,Q10842369|Q10842370|Q10842371|Q10842372|Q10842373|Q10842374,qlever-label+predecessor-district+batched-wbgetentities
w-01840-2025-07-01,01840,Phường Đức Xuân,Phường,19,2025-07-01,,Q8079984,existing,matched,Q8079984|Q10842457|Q10842458|Q10842459,qlever-label+current-province+batched-wbgetentities
w-01843-2025-07-01,01843,Phường Bắc Kạn,Phường,19,2025-07-01,,,,needs-lookup,,no folded label or alias candidate
w-01849-2025-07-01,01849,Xã Phong Quang,Xã,19,2025-07-01,,,,needs-review,Q10805440|Q10805473,"2 label candidate(s), but no bulk P131 resolves to the current province"
w-01864-2025-07-01,01864,Xã Bằng Thành,Xã,19,2025-07-01,,Q5005752,existing,matched,Q5005752,qlever-label+current-province+batched-wbgetentities
w-01879-2025-07-01,01879,Xã Cao Minh,Xã,19,2025-07-01,,,,needs-review,Q5034309|Q10744228|Q10744231,"3 label candidate(s), but no bulk P131 resolves to the current province"
w-01882-2025-07-01,01882,Xã Nghiên Loan,Xã,19,2025-07-01,,Q10798694,existing,matched,Q10798694|Q32287644,qlever-label+current-province+batched-wbgetentities
w-01894-2025-07-01,01894,Xã Phúc Lộc,Xã,19,2025-07-01,,Q7189889,existing,matched,Q7189889|Q10806224|Q10833150|Q65172097,qlever-label+current-province+batched-wbgetentities
w-01906-2025-07-01,01906,Xã Ba Bể,Xã,19,2025-07-01,,,,needs-lookup,,no folded label or alias candidate
w-01912-2025-07-01,01912,Xã Chợ Rã,Xã,19,2025-07-01,,Q5119042,existing,matched,Q5119042,qlever-label+current-province+batched-wbgetentities
w-01921-2025-07-01,01921,Xã Thượng Minh,Xã,19,2025-07-01,,,,needs-lookup,,no folded label or alias candidate
w-01933-2025-07-01,01933,Xã Đồng Phúc,Xã,19,2025-07-01,,Q8079968,existing,matched,Q8079968,qlever-label+current-province+batched-wbgetentities
w-01936-2025-07-01,01936,Xã Nà Phặc,Xã,19,2025-07-01,,Q7023184,existing,matched,Q7023184,qlever-label+current-province+batched-wbgetentities
w-01942-2025-07-01,01942,Xã Bằng Vân,Xã,19,2025-07-01,,Q5005753,existing,matched,Q5005753,qlever-label+current-province+batched-wbgetentities
w-01954-2025-07-01,01954,Xã Ngân Sơn,Xã,19,2025-07-01,,,,needs-lookup,,no folded label or alias candidate
w-01957-2025-07-01,01957,Xã Thượng Quan,Xã,19,2025-07-01,,Q10826094,existing,matched,Q10826094|Q10826097,qlever-label+current-province+batched-wbgetentities
w-01960-2025-07-01,01960,Xã Hiệp Lực,Xã,19,2025-07-01,,Q6710843,existing,matched,Q5965316|Q6710843|Q10767678,broad-exact-vi+current-province+ward-class+batched-wbgetentities
w-01969-2025-07-01,01969,Xã Phủ Thông,Xã,19,2025-07-01,,Q7189925,existing,matched,Q7189925,qlever-label+current-province+batched-wbgetentities
w-01981-2025-07-01,01981,Xã Vĩnh Thông,Xã,19,2025-07-01,,,,needs-review,Q10833691,"1 label candidate(s), but no bulk P131 resolves to the current province"
w-02008-2025-07-01,02008,Xã Cẩm Giàng,Xã,19,2025-07-01,,Q5202992,existing,matched,Q5202992|Q10752476|Q10752477|Q10752478|Q10788413,qlever-label+current-province+batched-wbgetentities
w-02014-2025-07-01,02014,Xã Bạch Thông,Xã,19,2025-07-01,,,,needs-lookup,,no folded label or alias candidate
w-02020-2025-07-01,02020,Xã Chợ Đồn,Xã,19,2025-07-01,,,,needs-lookup,,no folded label or alias candidate
w-02026-2025-07-01,02026,Xã Nam Cường,Xã,19,2025-07-01,,Q6961066,existing,matched,Q6961066|Q10797030|Q10797031|Q10797032|Q10797034|Q10797037|Q32286356,qlever-label+current-province+batched-wbgetentities
w-02038-2025-07-01,02038,Xã Quảng Bạch,Xã,19,2025-07-01,,Q7273110,existing,matched,Q7273110,qlever-label+current-province+batched-wbgetentities
w-02044-2025-07-01,02044,Xã Yên Thịnh,Xã,19,2025-07-01,,Q10838177,existing,matched,Q10838177|Q10838178|Q10838179|Q10838180|Q10838181,qlever-label+current-province+batched-wbgetentities
w-02071-2025-07-01,02071,Xã Nghĩa Tá,Xã,19,2025-07-01,,Q7022343,existing,matched,Q7022343,qlever-label+current-province+batched-wbgetentities
w-02083-2025-07-01,02083,Xã Yên Phong,Xã,19,2025-07-01,,Q86013032,existing,matched,Q10838102|Q10838104|Q10838106|Q10838107|Q86013032,qlever-label+current-province+batched-wbgetentities
w-02086-2025-07-01,02086,Xã Chợ Mới,Xã,19,2025-07-01,,Q5119041,existing,matched,Q2791152|Q5119041,qlever-label+current-province+batched-wbgetentities
w-02101-2025-07-01,02101,Xã Thanh Mai,Xã,19,2025-07-01,,Q7710364,existing,matched,Q7710364|Q10824830|Q10824831,qlever-label+current-province+batched-wbgetentities
w-02104-2025-07-01,02104,Xã Tân Kỳ,Xã,19,2025-07-01,,,,needs-review,Q10830572|Q10830573,"2 label candidate(s), but no bulk P131 resolves to the current province"
w-02107-2025-07-01,02107,Xã Thanh Thịnh,Xã,19,2025-07-01,,,,needs-review,Q10824906,"1 label candidate(s), but no bulk P131 resolves to the current province"
w-02116-2025-07-01,02116,Xã Yên Bình,Xã,19,2025-07-01,,,,needs-review,Q10837968|Q10837969|Q10837970|Q10837971|Q10837973|Q10837974|Q65172499,"7 label candidate(s), but no bulk P131 resolves to the current province"
w-02143-2025-07-01,02143,Xã Văn Lang,Xã,19,2025-07-01,,Q86012833,existing,matched,Q10833382|Q10833383|Q10833388|Q10833390|Q86012833,qlever-label+predecessor-district+batched-wbgetentities
w-02152-2025-07-01,02152,Xã Cường Lợi,Xã,19,2025-07-01,,Q5202966,existing,matched,Q5202966|Q10752233,qlever-label+current-province+batched-wbgetentities
w-02155-2025-07-01,02155,Xã Na Rì,Xã,19,2025-07-01,,,,needs-lookup,,no folded label or alias candidate
w-02176-2025-07-01,02176,Xã Trần Phú,Xã,19,2025-07-01,,Q5965391,existing,matched,Q5965391|Q10829419|Q10829420|Q10829424|Q10829425|Q10829426|Q10829427,qlever-label+current-province+batched-wbgetentities
w-02185-2025-07-01,02185,Xã Côn Minh,Xã,19,2025-07-01,,Q5202747,existing,matched,Q5202747,qlever-label+current-province+batched-wbgetentities
w-02191-2025-07-01,02191,Xã Xuân Dương,Xã,19,2025-07-01,,Q8045310,existing,matched,Q2537914|Q8045310|Q10834903|Q10834905|Q10834907,qlever-label+current-province+batched-wbgetentities
w-02212-2025-07-01,02212,Phường Nông Tiến,Phường,08,2025-07-01,,Q10801994,existing,matched,Q10801994,qlever-label+current-province+batched-wbgetentities
w-02215-2025-07-01,02215,Phường Minh Xuân,Phường,08,2025-07-01,,Q10794020,existing,matched,Q10794019|Q10794020,qlever-label+current-province+batched-wbgetentities
w-02216-2008-09-18,02216,Phường Tân Hà,Phường,070,2008-09-18,2025-06-30,,,deferred-historical,,
w-02221-2025-07-01,02221,Xã Nà Hang,Xã,08,2025-07-01,,Q10796937,existing,matched,Q10796937,qlever-label+current-province+batched-wbgetentities
w-02239-2025-07-01,02239,Xã Thượng Nông,Xã,08,2025-07-01,,Q10826089,existing,matched,Q10826089|Q10826091,qlever-label+current-province+batched-wbgetentities
w-02245-2025-07-01,02245,Xã Côn Lôn,Xã,08,2025-07-01,,Q18456765,existing,matched,Q18456765,qlever-label+current-province+batched-wbgetentities
w-02248-2025-07-01,02248,Xã Yên Hoa,Xã,08,2025-07-01,,Q10837996,existing,matched,Q3943148|Q10837996|Q10838003|Q10838004|Q10838005|Q10838006|Q10838008|Q32595235|Q32595268,qlever-label+current-province+batched-wbgetentities
w-02260-2025-07-01,02260,Xã Hồng Thái,Xã,08,2025-07-01,,Q10772200,existing,matched,Q1976155|Q10772193|Q10772194|Q10772197|Q10772199|Q10772200|Q10772202|Q10772205,qlever-label+current-province+batched-wbgetentities
w-02266-2025-07-01,02266,Xã Lâm Bình,Xã,08,2025-07-01,,,,needs-lookup,,no folded label or alias candidate
w-02269-2025-07-01,02269,Xã Thượng Lâm,Xã,08,2025-07-01,,Q10826076,existing,matched,Q10826076|Q10826077,qlever-label+current-province+batched-wbgetentities
w-02287-2025-07-01,02287,Xã Chiêm Hoá,Xã,08,2025-07-01,,Q10833607,existing,matched,Q10833607,qlever-label+current-province+batched-wbgetentities
w-02296-2025-07-01,02296,Xã Bình An,Xã,08,2025-07-01,,Q11839558,existing,matched,Q2258061|Q2446195|Q10733241|Q10742346|Q10742348|Q10742349|Q10742351|Q10742355|Q10742356|Q10742637|Q11839558,qlever-label+current-province+batched-wbgetentities
w-02302-2025-07-01,02302,Xã Minh Quang,Xã,08,2025-07-01,,Q10793938,existing,matched,Q2360309|Q10793938|Q10793939|Q10793942,qlever-label+current-province+batched-wbgetentities
w-02305-2025-07-01,02305,Xã Trung Hà,Xã,08,2025-07-01,,Q10828299,existing,matched,Q10828299|Q10828300|Q10828301|Q10828315,qlever-label+current-province+batched-wbgetentities
w-02308-2025-07-01,02308,Xã Tân Mỹ,Xã,08,2025-07-01,,Q10830677,existing,matched,Q1899052|Q2520312|Q10806023|Q10830676|Q10830677|Q10830678|Q10830681|Q10830684|Q10830686,qlever-label+current-province+batched-wbgetentities
w-02317-2025-07-01,02317,Xã Yên Lập,Xã,08,2025-07-01,,Q10838054,existing,matched,Q10838053|Q10838054|Q10838055|Q10838057,qlever-label+current-province+batched-wbgetentities
w-02320-2025-07-01,02320,Xã Tân An,Xã,08,2025-07-01,,Q10830335,existing,matched,Q1862735|Q2126866|Q2390731|Q2396841|Q2646896|Q10733192|Q10830334|Q10830335|Q10830336|Q10830338|Q10830339|Q10830342|Q10830343|Q10830345|Q10830346|Q10830347|Q10830350|Q10830991|Q136675874,qlever-label+current-province+batched-wbgetentities
w-02332-2025-07-01,02332,Xã Kiên Đài,Xã,08,2025-07-01,,Q10780302,existing,matched,Q10780302,qlever-label+current-province+batched-wbgetentities
w-02350-2025-07-01,02350,Xã Kim Bình,Xã,08,2025-07-01,,Q10779873,existing,matched,Q10779873|Q10779875|Q10779876,qlever-label+current-province+batched-wbgetentities
w-02353-2025-07-01,02353,Xã Hoà An,Xã,08,2025-07-01,,Q10770896,existing,matched,Q2063906|Q2608182|Q10770896|Q10770898|Q10770900|Q10770901|Q10770902|Q10770903|Q10771145,qlever-label+current-province+batched-wbgetentities
w-02359-2025-07-01,02359,Xã Tri Phú,Xã,08,2025-07-01,,Q10827845,existing,matched,Q10827845,qlever-label+current-province+batched-wbgetentities
w-02365-2025-07-01,02365,Xã Yên Nguyên,Xã,08,2025-07-01,,Q10838088,existing,matched,Q10838088,qlever-label+current-province+batched-wbgetentities
